Comune,Provincia,Regione,Nome,Tipo,Annoinserimento,Longitudine,Latitudine
Palmi,REGGIO CALABRIA,Calabria,Croce dei morti,"Monumento commemorativo, sacrario",2015,15.8391619,38.3561455999999
Palmi,REGGIO CALABRIA,Calabria,Croce illuminata,"Monumento commemorativo, sacrario",2015,15.8413935,38.3471049999999
Palmi,REGGIO CALABRIA,Calabria,Edicola Madonna del Carmine,"Monumento commemorativo, sacrario",2012,15.8447171,38.3604094
Palmi,REGGIO CALABRIA,Calabria,Fontana della Palma,"Monumento commemorativo, sacrario",2015,15.8463802,38.3578691
Palmi,REGGIO CALABRIA,Calabria,Fontana Muta,"Monumento commemorativo, sacrario",2012,15.8536138,38.3614084
Palmi,REGGIO CALABRIA,Calabria,Fonte di San Rocco,"Monumento commemorativo, sacrario",2013,15.8482856,38.3573378
Palmi,REGGIO CALABRIA,Calabria,Madonna con bambino,Monumento,2014,15.8624458,38.3859442999999
Palmi,REGGIO CALABRIA,Calabria,Mausoleo di Francesco Cilea,"Monumento commemorativo, sacrario",2015,15.8505018,38.357377
Palmi,REGGIO CALABRIA,Calabria,Monumento a Cardone,"Monumento commemorativo, sacrario",2015,15.8411627999999,38.3470586999999
Palmi,REGGIO CALABRIA,Calabria,Monumento ai Caduti,"Monumento commemorativo, sacrario",2012,15.8494297999999,38.3583335
Palmi,REGGIO CALABRIA,Calabria,Monumento ai Caduti di Nassyria,"Monumento commemorativo, sacrario",2015,15.8516824,38.3562087
Palmi,REGGIO CALABRIA,Calabria,Monumento ai Caduti sul lavoro,"Monumento commemorativo, sacrario",2015,15.8489038,38.356928
Palmi,REGGIO CALABRIA,Calabria,Monumento alla Varia di Palmi,"Monumento commemorativo, sacrario",2015,15.8584014,38.365389
Palmi,REGGIO CALABRIA,Calabria,Monumento al Lavoro,"Monumento commemorativo, sacrario",2013,15.8493347,38.3585258
Palmi,REGGIO CALABRIA,Calabria,Monumento a Nicola Pizi,"Monumento commemorativo, sacrario",2015,15.8490404999999,38.3547279
Palmi,REGGIO CALABRIA,Calabria,Monumento a San Francesco d'A.,"Monumento commemorativo, sacrario",2012,15.8519346999999,38.3606891
Palmi,REGGIO CALABRIA,Calabria,Monumento delle Tre Croci,"Monumento commemorativo, sacrario",2015,15.8412247,38.347289
Palmi,REGGIO CALABRIA,Calabria,Obelisco alla Madonna del Carmine,"Monumento commemorativo, sacrario",2012,15.8439203,38.3582030999999
Pazzano,REGGIO CALABRIA,Calabria,Monumento ai caduti,Monumento,2015,16.4529187999999,38.4755759999999
Polistena,REGGIO CALABRIA,Calabria,Monumento a Francesco Jerace,Monumento,2013,16.0785261,38.4082042
Polistena,REGGIO CALABRIA,Calabria,Monumento ai Caduti,Monumento,2012,16.0794897,38.4056292
Polistena,REGGIO CALABRIA,Calabria,Monumento a Marino Tigani,Monumento,2013,16.0775824,38.4073240999999
Reggio di Calabria,REGGIO CALABRIA,Calabria,,Monumento,2013,15.6429486,38.1093487999999
Reggio di Calabria,REGGIO CALABRIA,Calabria,,Monumento,2016,15.6445647,38.1115126999999
Reggio di Calabria,REGGIO CALABRIA,Calabria,Monumento a Corrado Alvaro,Monumento,2016,15.6505931,38.1144472
Reggio di Calabria,REGGIO CALABRIA,Calabria,Monumento all'Italia,"Monumento commemorativo, sacrario",2015,15.6440544,38.108879
Reggio di Calabria,REGGIO CALABRIA,Calabria,Statua di Giuseppe De Nava,Monumento,2016,15.6515596,38.114235
Reggio di Calabria,REGGIO CALABRIA,Calabria,Statua di Giuseppe Garibaldi,Monumento,2016,15.6367887,38.1031551
San Giorgio Morgeto,REGGIO CALABRIA,Calabria,Monumento ai Caduti,Monumento,2013,16.1098998999999,38.3859688
Sant'Eufemia d'Aspromonte,REGGIO CALABRIA,Calabria,Mausoleo di Giuseppe Garibaldi,"Monumento commemorativo, sacrario",2015,15.8567496,38.2013899
Sant'Eufemia d'Aspromonte,REGGIO CALABRIA,Calabria,Monumento ai Caduti,"Monumento commemorativo, sacrario",2015,15.8537783,38.2612907999999
Stilo,REGGIO CALABRIA,Calabria,Monumento ai caduti,Monumento,2011,16.470768,38.4768885
Stilo,REGGIO CALABRIA,Calabria,Porta Reale,Monumento,2012,16.4688313999999,38.4783133999999
Stilo,REGGIO CALABRIA,Calabria,Porta Stefanina,Monumento,2013,16.4719474999999,38.4802265
Stilo,REGGIO CALABRIA,Calabria,Stilo,Monumento,2011,16.4689456,38.4768832999999
Stilo,REGGIO CALABRIA,Calabria,Tommaso Campanella,Monumento,2011,16.4686328999999,38.4771746999999
Villa San Giovanni,REGGIO CALABRIA,Calabria,Garibaldi,Monumento,2015,15.6365228999999,38.2168046
Calatafimi,TRAPANI,Sicilia,,"Monumento commemorativo, sacrario",2010,12.8358959,37.8948011
Calatafimi,TRAPANI,Sicilia,monumento ai caduti,"Monumento commemorativo, sacrario",2013,12.8616802,37.9135289
Castelvetrano,TRAPANI,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2014,12.7957275999999,37.6832536
Castelvetrano,TRAPANI,Sicilia,Monumento all'olivicultore Il Sicano,Monumento,2009,12.8102784,37.6617803999999
Erice,TRAPANI,Sicilia,,"Monumento commemorativo, sacrario",2011,12.5541433999999,38.0229068
Erice,TRAPANI,Sicilia,,"Monumento commemorativo, sacrario",2014,12.5887604999999,38.0368021999999
Erice,TRAPANI,Sicilia,stele di Anchise,"Monumento commemorativo, sacrario",2011,12.5554127999999,38.0550816
Favignana,TRAPANI,Sicilia,Ignazio Florio,"Monumento commemorativo, sacrario",2015,12.3274211,37.9313385999999
Marsala,TRAPANI,Sicilia,,"Monumento commemorativo, sacrario",2013,12.4377732,37.8013138999999
Marsala,TRAPANI,Sicilia,,"Monumento commemorativo, sacrario",2013,12.4376976999999,37.8013686
Mazara del Vallo,TRAPANI,Sicilia,Ai Caduti di Nassiriya,"Monumento commemorativo, sacrario",2011,12.5869055,37.651584
Mazara del Vallo,TRAPANI,Sicilia,Milite Ignoto,"Monumento commemorativo, sacrario",2010,12.5880791,37.6510104999999
Mazara del Vallo,TRAPANI,Sicilia,Stele della Pace,"Monumento commemorativo, sacrario",2011,12.591036,37.6501749
Pantelleria,TRAPANI,Sicilia,,"Monumento commemorativo, sacrario",2008,11.9494293,36.8266986
Salemi,TRAPANI,Sicilia,,Monumento,2013,12.8003797,37.8167480999999
Salemi,TRAPANI,Sicilia,,Monumento,2013,12.7989128,37.8188116999999
Trapani,TRAPANI,Sicilia,,"Monumento commemorativo, sacrario",2011,12.5423852999999,38.024075
Trapani,TRAPANI,Sicilia,monumento a Garibaldi,"Monumento commemorativo, sacrario",2014,12.5078995,38.0143838999999
Trapani,TRAPANI,Sicilia,monumento ai Caduti,"Monumento commemorativo, sacrario",2012,12.5147446,38.0186259
Trapani,TRAPANI,Sicilia,Sant'Alberto,"Monumento commemorativo, sacrario",2011,12.5329323,38.0204858999999
Trapani,TRAPANI,Sicilia,Vittorio Emanuele,"Monumento commemorativo, sacrario",2015,12.5169824,38.018991
Alia,PALERMO,Sicilia,Croce di pietra,Monumento,2012,13.7135697,37.7777699
Altavilla Milicia,PALERMO,Sicilia,Chiesazza (resti della chiesa di San Michele),Monumento,2012,13.5640218,38.0373606
Altavilla Milicia,PALERMO,Sicilia,torre Colonna,Monumento,2012,13.5855009,38.0319855999999
Bagheria,PALERMO,Sicilia,Baldassare Scaduto,"Monumento commemorativo, sacrario",2015,13.5051101,38.0888666999999
Bagheria,PALERMO,Sicilia,targa 1769 (apertura corso),"Monumento commemorativo, sacrario",2012,13.5055216999999,38.0880717
Camporeale,PALERMO,Sicilia,,Monumento,2010,13.0960943,37.8980353999999
Carini,PALERMO,Sicilia,,Monumento,2013,13.1808548,38.1321435999999
Castelbuono,PALERMO,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2013,14.0872755,37.9309931
Cefalu',PALERMO,Sicilia,Monumento ai Caduti,Monumento,2013,14.0213363999999,38.0351572
Cinisi,PALERMO,Sicilia,,"Monumento commemorativo, sacrario",2014,13.1091037,38.1547483
Ficarazzi,PALERMO,Sicilia,Papa Giovanni Paolo II,Monumento,2013,13.4640132,38.0879482
Ficarazzi,PALERMO,Sicilia,San Francesco e il lupo,Monumento,2013,13.4643057,38.0884128
Isnello,PALERMO,Sicilia,Caduti in guerra,Monumento,2013,14.0053362,37.9428314
Isnello,PALERMO,Sicilia,Madre madonita,Monumento,2013,14.0053287,37.9413326999999
Isola delle Femmine,PALERMO,Sicilia,Memoriale a Giovanni Falcone,"Monumento commemorativo, sacrario",2010,13.2452836,38.1829435
Isola delle Femmine,PALERMO,Sicilia,Memoriale a Giovanni Falcone,"Monumento commemorativo, sacrario",2012,13.2446643,38.1828839
Misilmeri,PALERMO,Sicilia,Obelisco di Gibilrossa,"Monumento commemorativo, sacrario",2010,13.4307909999999,38.057076
Monreale,PALERMO,Sicilia,Immacolata,"Monumento commemorativo, sacrario",2014,13.2915055,38.0818367999999
Monreale,PALERMO,Sicilia,Portella della Ginestra,"Monumento commemorativo, sacrario",2014,13.2560096,37.9759952
Palermo,PALERMO,Sicilia,,Monumento,2012,13.3776556,38.1129476999999
Palermo,PALERMO,Sicilia,,Monumento,2012,13.3515351,38.1318539
Palermo,PALERMO,Sicilia,,"Monumento commemorativo, sacrario",2015,13.3522883,38.1317530999999
Palermo,PALERMO,Sicilia,Aereo Lockheed F104-S (Starfighter),Monumento,2014,13.3483291,38.1047367999999
Palermo,PALERMO,Sicilia,Carlo Cottone,Monumento,2012,13.3552526,38.1245391
Palermo,PALERMO,Sicilia,Francesco Crispi,Monumento,2012,13.3523864,38.13024
Palermo,PALERMO,Sicilia,Francesco Paolo Perez,"Monumento commemorativo, sacrario",2014,13.3678294,38.1093917999999
Palermo,PALERMO,Sicilia,Lapide commemorativa a Pio La Torre e Rosario Di,Monumento,2015,13.3402575,38.1049190999999
Palermo,PALERMO,Sicilia,L'aquila di Palermo,Monumento,2012,13.3518366,38.1300237999999
Palermo,PALERMO,Sicilia,monumento a Giuseppe Garibaldi,Monumento,2012,13.3509499999999,38.1314427
Palermo,PALERMO,Sicilia,Monumento al cinquantenario della liberazione di,"Monumento commemorativo, sacrario",2015,13.3420707,38.1456001999999
Palermo,PALERMO,Sicilia,Palchetto  della musica,Monumento,2015,13.3730138,38.1174157
Palermo,PALERMO,Sicilia,Ruggero Settimo,Monumento,2013,13.3559819,38.1248818999999
Palermo,PALERMO,Sicilia,Sant'Orsola,"Monumento commemorativo, sacrario",2012,13.3616519,38.099868
Palermo,PALERMO,Sicilia,Strage di via D'Amelio,"Monumento commemorativo, sacrario",2015,13.3547265999999,38.1430322
Palermo,PALERMO,Sicilia,Villa Pandolfina (Ingresso),Monumento,2015,13.3060313,38.1129991999999
Petralia Sottana,PALERMO,Sicilia,Cane Agro,"Monumento commemorativo, sacrario",2014,14.0221581,37.8856788
Pollina,PALERMO,Sicilia,Torre Conche,Monumento,2013,14.1395713999999,38.02187
Pollina,PALERMO,Sicilia,Torre del Marchese,Monumento,2013,14.1633809,38.0206462
Santa Flavia,PALERMO,Sicilia,Francesco Paolo Perez,"Monumento commemorativo, sacrario",2015,13.5304435,38.0822505
Termini Imerese,PALERMO,Sicilia,,Monumento,2012,13.7020459,37.9811093
Termini Imerese,PALERMO,Sicilia,Giuseppe La Masa,Monumento,2012,13.696561,37.9873941999999
Termini Imerese,PALERMO,Sicilia,resti della basilica romana,Monumento,2012,13.6935156,37.9884709999999
Termini Imerese,PALERMO,Sicilia,resti dell'anfiteatro romano,Monumento,2012,13.6935676999999,37.9872209999999
Termini Imerese,PALERMO,Sicilia,resti dell'anfiteatro romano,Monumento,2014,13.6937143,37.9880888
Termini Imerese,PALERMO,Sicilia,ruderi del castello,Monumento,2012,13.697867,37.9886139999999
Termini Imerese,PALERMO,Sicilia,Umberto I,"Monumento commemorativo, sacrario",2012,13.6947370999999,37.9859800999999
Terrasini,PALERMO,Sicilia,,"Monumento commemorativo, sacrario",2014,13.0822141999999,38.1531261
Trabia,PALERMO,Sicilia,,Monumento,2013,13.6525646,37.9952960999999
Alcara Li Fusi,MESSINA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2016,14.7015645,38.0214633
Antillo,MESSINA,Sicilia,Campana ai dispersi di tutte le guerre,"Monumento commemorativo, sacrario",2014,15.2426051,37.9610378
Antillo,MESSINA,Sicilia,Monumento ai Caduti,Monumento,2013,15.2449584,37.9764624999999
Castelmola,MESSINA,Sicilia,,"Monumento commemorativo, sacrario",2009,15.2768034,37.8608667
Castelmola,MESSINA,Sicilia,,"Monumento commemorativo, sacrario",2009,15.276296,37.8612730999999
Cesaro',MESSINA,Sicilia,Cristo della Montagna,Monumento,2015,14.7197489,37.8435588999999
Francavilla di Sicilia,MESSINA,Sicilia,Palazzo Cagnone XVI sec.,Monumento,2012,15.13813,37.8979441999999
Furci Siculo,MESSINA,Sicilia,,Monumento,2014,15.3789674,37.9586025999999
Furnari,MESSINA,Sicilia,Monumento al Cane,Monumento,2013,15.1246337,38.1054284
Itala,MESSINA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2016,15.4370791,38.0509853
Librizzi,MESSINA,Sicilia,,"Monumento commemorativo, sacrario",2016,14.958532,38.0967836
Limina,MESSINA,Sicilia,,Monumento,2014,15.2709034,37.9431354
Lipari,MESSINA,Sicilia,,Monumento,2013,14.9447832,38.5195092
Lipari,MESSINA,Sicilia,,"Monumento commemorativo, sacrario",2013,14.9619775,38.4917493
Lipari,MESSINA,Sicilia,World War I Memorial,"Monumento commemorativo, sacrario",2015,15.1904889999999,38.7860998
Longi,MESSINA,Sicilia,,"Monumento commemorativo, sacrario",2016,14.7528349,38.0249941
Mandanici,MESSINA,Sicilia,,Monumento,2014,15.3171164999999,38.0035369
Mandanici,MESSINA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2014,15.3171424,38.0036727
Messina,MESSINA,Sicilia,,Monumento,2013,15.5148372,38.1748246
Messina,MESSINA,Sicilia,,Monumento,2014,15.5289762,38.1731065999999
Messina,MESSINA,Sicilia,Busto di Lorenzo Mandalari,Monumento,2013,15.541065,38.2138408
Messina,MESSINA,Sicilia,Casa di Giovanni Pascoli,"Monumento commemorativo, sacrario",2014,15.5521946,38.1838071999999
Messina,MESSINA,Sicilia,I fratelli di Gesso ai Caduti,Monumento,2014,15.4710528,38.2336192
Messina,MESSINA,Sicilia,I Marinai Russi A Messina,Monumento,2015,15.5575581,38.1974410999999
Messina,MESSINA,Sicilia,Monumento ai caduti,"Monumento commemorativo, sacrario",2014,15.497183,38.0987257
Messina,MESSINA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2014,15.4873326,38.0696579
Messina,MESSINA,Sicilia,Monumento alla Batteria Masotto,Monumento,2013,15.5589947,38.2007162
Messina,MESSINA,Sicilia,Statua di Padre Annibale Maria di Francia,Monumento,2016,15.5502907,38.1842474999999
Milazzo,MESSINA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2015,15.2400753,38.2252866999999
Milazzo,MESSINA,Sicilia,Monumento sepolcrale,"Monumento commemorativo, sacrario",2012,15.248151,38.2315623
Mirto,MESSINA,Sicilia,,"Monumento commemorativo, sacrario",2016,14.7533169999999,38.0849158999999
Mistretta,MESSINA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2016,14.3626503,37.9293959
Montalbano Elicona,MESSINA,Sicilia,Monumento ai Caduti,Monumento,2015,15.0137617999999,38.0235046999999
Motta d'Affermo,MESSINA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2016,14.3034441999999,37.9811613999999
Novara di Sicilia,MESSINA,Sicilia,,Monumento,2013,15.1275549,38.0149282
Roccalumera,MESSINA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2015,15.3976522,37.9784599999999
Rodi' Milici,MESSINA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2016,15.1694087999999,38.1100296999999
San Pier Niceto,MESSINA,Sicilia,Madonna delle Grazie,Monumento,2015,15.3573761,38.1536522999999
Sant'Agata di Militello,MESSINA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2016,14.6336822,38.0697601999999
Santo Stefano di Camastra,MESSINA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2016,14.3517426,38.0156532
Spadafora,MESSINA,Sicilia,Monumento ai Caduti,Monumento,2013,15.3749486,38.2215814999999
Taormina,MESSINA,Sicilia,,Monumento,2012,15.2888620999999,37.8547312999999
Taormina,MESSINA,Sicilia,Porta 9 Aprile,Monumento,2016,15.2854793,37.8516278999999
Taormina,MESSINA,Sicilia,Porta Catania,Monumento,2013,15.2817445,37.8511101
Taormina,MESSINA,Sicilia,Porta dei Saraceni,Monumento,2013,15.2818295,37.8519713
Taormina,MESSINA,Sicilia,Porta Messina,Monumento,2012,15.2889648,37.8544383999999
Taormina,MESSINA,Sicilia,Statua San Pio,Monumento,2015,15.3034582,37.8754087
Taormina,MESSINA,Sicilia,Vittime dei bombardamenti 1943,"Monumento commemorativo, sacrario",2016,15.2810649,37.8511284
Taormina,MESSINA,Sicilia,Zar Nicola II,"Monumento commemorativo, sacrario",2016,15.2908934,37.8509151
Villafranca Tirrena,MESSINA,Sicilia,,Monumento,2014,15.4421251,38.2409426999999
Agrigento,AGRIGENTO,Sicilia,Monumento ai Caduti della Grande Guerra,"Monumento commemorativo, sacrario",2015,13.5909221,37.3063324
Agrigento,AGRIGENTO,Sicilia,Statua Padre Pio,Monumento,2010,13.5830362,37.2604413999999
Agrigento,AGRIGENTO,Sicilia,Statua S. Calogero,Monumento,2010,13.6080144,37.288102
Aragona,AGRIGENTO,Sicilia,,Monumento,2014,13.6250554,37.3934596
Aragona,AGRIGENTO,Sicilia,Monumento al Milite ignoto,Monumento,2015,13.6191484,37.4075604
Aragona,AGRIGENTO,Sicilia,Monumento zolfatai,Monumento,2014,13.6205675999999,37.4078512
Bivona,AGRIGENTO,Sicilia,Cappella della Madonna della Sprescia,Monumento,2012,13.4417849,37.6142983
Bivona,AGRIGENTO,Sicilia,Castello di Bivona,Monumento,2013,13.4392476,37.6196480999999
Bivona,AGRIGENTO,Sicilia,Chiesa di San Giacomo,Monumento,2012,13.4361791,37.6222739
Bivona,AGRIGENTO,Sicilia,Chiesa di San Sebastiano ed ex monastero delle c,Monumento,2012,13.4420746,37.6152968999999
Bivona,AGRIGENTO,Sicilia,Chiesa di Santa Maria di Gesù,Monumento,2012,13.4413131,37.6142641
Bivona,AGRIGENTO,Sicilia,Chiesa di Santa Rosalia,Monumento,2012,13.4413638,37.6176807
Bivona,AGRIGENTO,Sicilia,Chiesa madre ed ex collegio dei gesuiti,Monumento,2012,13.4396016,37.6181863999999
Bivona,AGRIGENTO,Sicilia,Ex chiesa di San Bartolomeo,Monumento,2012,13.4412166,37.6150799999999
Bivona,AGRIGENTO,Sicilia,Ex chiesa di San Giovanni,Monumento,2012,13.4399878,37.6166652
Bivona,AGRIGENTO,Sicilia,Ex chiesa di San Pietro,Monumento,2012,13.4403606999999,37.6182670999999
Bivona,AGRIGENTO,Sicilia,Ex chiesa di San Rocco,Monumento,2012,13.4405752,37.6187515
Bivona,AGRIGENTO,Sicilia,Portale gotico chiaramontano,Monumento,2012,13.4417098,37.6146765
Cianciana,AGRIGENTO,Sicilia,,Monumento,2015,13.4329031,37.5214002
Cianciana,AGRIGENTO,Sicilia,Ai Zolfatai di Cianciana,"Monumento commemorativo, sacrario",2013,13.4365438,37.5194807
Cianciana,AGRIGENTO,Sicilia,Alessio Di Giovanni,"Monumento commemorativo, sacrario",2013,13.4359489,37.5196872
Cianciana,AGRIGENTO,Sicilia,Monumento ai caduti,"Monumento commemorativo, sacrario",2013,13.4329002,37.5214982999999
Licata,AGRIGENTO,Sicilia,,Monumento,2012,13.9378682,37.1010131999999
Licata,AGRIGENTO,Sicilia,municipio,Monumento,2012,13.9372674,37.1014752999999
Porto Empedocle,AGRIGENTO,Sicilia,Monumento ai caduti,Monumento,2014,13.5263937,37.2876351
Sciacca,AGRIGENTO,Sicilia,,Monumento,2010,13.0813913999999,37.5071958999999
Sciacca,AGRIGENTO,Sicilia,,"Monumento commemorativo, sacrario",2010,13.0870307,37.506256
Butera,CALTANISSETTA,Sicilia,Falconara,Monumento,2015,14.0479524999999,37.1095029999999
Caltanissetta,CALTANISSETTA,Sicilia,,"Monumento commemorativo, sacrario",2013,14.0463844,37.4935866
Caltanissetta,CALTANISSETTA,Sicilia,Busto di Giuseppe Garibaldi,"Monumento commemorativo, sacrario",2012,14.0611748,37.492175
Caltanissetta,CALTANISSETTA,Sicilia,Monumento a Giovanni Paolo II,"Monumento commemorativo, sacrario",2012,14.0606328,37.4856944
Caltanissetta,CALTANISSETTA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2012,14.0579908,37.4816045999999
Caltanissetta,CALTANISSETTA,Sicilia,Monumento ai Caduti del Mare,"Monumento commemorativo, sacrario",2013,14.0509423,37.4898211
Caltanissetta,CALTANISSETTA,Sicilia,Monumento al Redentore,Monumento,2012,14.0572363,37.5001840999999
Caltanissetta,CALTANISSETTA,Sicilia,Statua di Umberto I,"Monumento commemorativo, sacrario",2012,14.0624275,37.4914241999999
Gela,CALTANISSETTA,Sicilia,,"Monumento commemorativo, sacrario",2012,14.2904315,37.1196125
Gela,CALTANISSETTA,Sicilia,Martiri della libertà,"Monumento commemorativo, sacrario",2014,14.2472726,37.0674847
Niscemi,CALTANISSETTA,Sicilia,Statua del Migrante,Monumento,2013,14.3880931,37.1483859
Niscemi,CALTANISSETTA,Sicilia,Statua di Padre Pio,Monumento,2013,14.3853033,37.1520528
Riesi,CALTANISSETTA,Sicilia,Monumento agli zolfatari,"Monumento commemorativo, sacrario",2014,14.0914941,37.2791783999999
Agira,ENNA,Sicilia,,"Monumento commemorativo, sacrario",2015,14.5508314,37.6547699999999
Catenanuova,ENNA,Sicilia,Monumento ai Caduti,Monumento,2014,14.6900441,37.5671263999999
Leonforte,ENNA,Sicilia,Granfonte,Monumento,2011,14.3873501,37.6338529
Villarosa,ENNA,Sicilia,Ai Caduti,Monumento,2012,14.172998,37.5838751
Villarosa,ENNA,Sicilia,Calvario,Monumento,2016,14.1927514,37.6288558999999
Villarosa,ENNA,Sicilia,Crocefisso,Monumento,2012,14.175921,37.5883810999999
Villarosa,ENNA,Sicilia,Torre dell'Orologio,Monumento,2016,14.1739187,37.5866459
Villarosa,ENNA,Sicilia,Torre dell'Orologio,Monumento,2016,14.1928541,37.62924
Aci Castello,CATANIA,Sicilia,Padre Pio,Monumento,2013,15.1630479,37.5654114
Aci Castello,CATANIA,Sicilia,San Mauro,"Monumento commemorativo, sacrario",2014,15.1483332,37.5565772
Acireale,CATANIA,Sicilia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2013,15.1663199,37.6165414
Adrano,CATANIA,Sicilia,,Monumento,2009,14.8267335,37.6661548
Adrano,CATANIA,Sicilia,Monumento ai caduti,Monumento,2009,14.83675,37.6609637999999
Adrano,CATANIA,Sicilia,Padre Pio,"Monumento commemorativo, sacrario",2015,14.8269459,37.6651318999999
Biancavilla,CATANIA,Sicilia,Chiesa di Montalto,Monumento,2009,14.9149727,37.6657285
Biancavilla,CATANIA,Sicilia,Parco Dell'Etna,"Monumento commemorativo, sacrario",2014,14.9397082999999,37.6899173999999
Bronte,CATANIA,Sicilia,Obelisco di Nelson,Monumento,2014,14.8117698,37.9237028
Caltagirone,CATANIA,Sicilia,,Monumento,2013,14.5829657,37.1325026
Caltagirone,CATANIA,Sicilia,Gualtiero da Caltagirone,Monumento,2013,14.5135439,37.2356606999999
Caltagirone,CATANIA,Sicilia,Monumenti ai Caduti,Monumento,2015,14.516952,37.2335509999999
Caltagirone,CATANIA,Sicilia,Monumento a Luigi Sturzo,Monumento,2013,14.5142045,37.233899
Caltagirone,CATANIA,Sicilia,Tondo Vecchio,Monumento,2013,14.5136126999999,37.2349196999999
Catania,CATANIA,Sicilia,,Monumento,2010,15.0900633,37.5115064
Catania,CATANIA,Sicilia,,Monumento,2011,15.0816520999999,37.4784435999999
Catania,CATANIA,Sicilia,Arco di San Benedetto,Monumento,2011,15.084757,37.503399
Catania,CATANIA,Sicilia,Carcere di Sant'Agata,Monumento,2011,15.0841525999999,37.5071246999999
Catania,CATANIA,Sicilia,Casa di Loreto,Monumento,2011,15.0818461999999,37.5005335999999
Catania,CATANIA,Sicilia,Cucine dei Benedettini,Monumento,2011,15.0790639,37.5048075999999
Catania,CATANIA,Sicilia,Cucine Rinascimentali,Monumento,2011,15.0786321,37.5039181
Catania,CATANIA,Sicilia,English Second World War Memorial,"Monumento commemorativo, sacrario",2013,15.0653913999999,37.4150842
Catania,CATANIA,Sicilia,English Second World War Memorial,"Monumento commemorativo, sacrario",2013,15.0653206999999,37.4021836
Catania,CATANIA,Sicilia,Fontana dei Sette Canali,Monumento,2011,15.0871409,37.5019338
Catania,CATANIA,Sicilia,Ipogeo Romano,Monumento,2011,15.0800795999999,37.5136066
Catania,CATANIA,Sicilia,La Statua,Monumento,2011,15.0960405,37.5036953999999
Catania,CATANIA,Sicilia,Mausoleo della Leucatia,Monumento,2015,15.0887002999999,37.5406174
Catania,CATANIA,Sicilia,Monumento ai Caduti del Mare,"Monumento commemorativo, sacrario",2015,15.1048419,37.5146519999999
Catania,CATANIA,Sicilia,Monumento al cardinale Dusmet,"Monumento commemorativo, sacrario",2014,15.0846331,37.5027675999999
Catania,CATANIA,Sicilia,Monumento a Vincenzo Bellini,Monumento,2015,15.0866468,37.5075159
Catania,CATANIA,Sicilia,Museo Emilio Greco,Monumento,2014,15.084156,37.5027636
Catania,CATANIA,Sicilia,Porta di Carlo V (già dei Canali),Monumento,2011,15.0869666,37.5015018
Catania,CATANIA,Sicilia,Ratto di Proserpina,Monumento,2015,15.0987203,37.5064198999999
Catania,CATANIA,Sicilia,Sala Vaccarini,Monumento,2011,15.0793271,37.5051346999999
Catania,CATANIA,Sicilia,Santa Maria della Rotonda,Monumento,2013,15.0827586,37.5041427
Catania,CATANIA,Sicilia,statua della Madonna di Ognina,Monumento,2015,15.1148802999999,37.5304781
Catania,CATANIA,Sicilia,Statua di Giuseppe Garibaldi,Monumento,2010,15.0854016,37.5111885999999
Catania,CATANIA,Sicilia,Terme Achilliane,Monumento,2011,15.0875996,37.5022082999999
Catania,CATANIA,Sicilia,Velivolo MB326,Monumento,2010,15.0751529,37.4742384999999
Linguaglossa,CATANIA,Sicilia,Madonnina della Pineta,Monumento,2015,15.1412543,37.8438467
Militello in Val di Catania,CATANIA,Sicilia,monumento ai Caduti,Monumento,2013,14.7933274,37.2760144
Mineo,CATANIA,Sicilia,Luigi Capuana,"Monumento commemorativo, sacrario",2015,14.6906196,37.2648151
Mineo,CATANIA,Sicilia,Paolo Maura (1638-1711),Monumento,2014,14.693712,37.2651321
Motta Sant'Anastasia,CATANIA,Sicilia,Monumento ai Caduti,Monumento,2013,14.9698496999999,37.5126331
Nicolosi,CATANIA,Sicilia,,"Monumento commemorativo, sacrario",2010,15.0196571,37.6179376999999
Paterno',CATANIA,Sicilia,Ai caduti della strada,"Monumento commemorativo, sacrario",2015,14.9049645,37.5761471
Paterno',CATANIA,Sicilia,Monumento ad i caduti,Monumento,2015,14.895851,37.5665438999999
Paterno',CATANIA,Sicilia,Vittime del Mare,"Monumento commemorativo, sacrario",2014,14.9109295,37.5753752
Pedara,CATANIA,Sicilia,Monumento ai Caduti in Guerra,Monumento,2013,15.0607624999999,37.6187036
Sant'Alfio,CATANIA,Sicilia,Eruzione 3.11.1928,"Monumento commemorativo, sacrario",2014,15.1045897999999,37.7598759999999
