favourite_count|retweet_count|created_at|tweet_cleaned|tweet_preprocessed
9.0|1|2021-05-16 18:33:23|Just Released! AirTagLocator App in the Google Play Store Discouraging Stalking by giving users the ability to detect AirTags around them. Be safe out there, folks!|['release', 'airtaglocator', 'app', 'google', 'play', 'store', 'discourage', 'stalk', 'give', 'user', 'ability', 'detect', 'airtags', 'around', 'safe', 'folk']
0.0|0|2021-05-16 18:31:21|I did few years ago. You should machine a hole under the money clip to hide a Airtag under the money band. I definitely would by a second wallet.|['year', 'ago', 'machine', 'hole', 'money', 'clip', 'hide', 'airtag', 'money', 'band', 'definitely', 'would', 'second', 'wallet']
0.0|0|2021-05-16 18:28:35|next product: Apple pen airtag please.|['next', 'product', 'apple', 'pen', 'airtag', 'please']
2.0|0|2021-05-16 18:27:07|Are letter dog names going to be the new standard because its the most that fit on an AirTag?|['letter', 'dog', 'name', 'go', 'new', 'standard', 'fit', 'airtag']
1.0|1|2021-05-16 18:25:37|Put an in her pocket.|['put', 'pocket']
0.0|0|2021-05-16 18:22:32|"The Hidden Cost Of Apple's AirTag Tracker | Screen Rant"|['hidden', 'cost', 'apple', 'airtag', 'tracker', 'screen', 'rant']
0.0|0|2021-05-16 18:12:06|Making sure I know where my coffee is all the time.|['make', 'sure', 'know', 'coffee', 'time']
0.0|0|2021-05-16 18:07:09|AirTag is great for home usage, but for millions of assets in your business you need another solution. Heres one:|['airtag', 'great', 'home', 'usage', 'million', 'asset', 'business', 'need', 'another', 'solution', 'here', 'one']
0.0|0|2021-05-16 18:05:00|Bro, in your video airtag showed distance at m, but in MKBHD's video, airtag showed distance of ft.How's this possible?|['bro', 'video', 'airtag', 'show', 'distance', 'mkbhd', 'video', 'airtag', 'show', 'distance', 'possible']
0.0|0|2021-05-16 18:00:11|iOS lets you use an email address to put AirTag and other items into Lost Mode|['io', 'let', 'use', 'email', 'address', 'put', 'airtag', 'item', 'lose', 'mode']
0.0|0|2021-05-16 17:55:56|Can i get one Airtag from u my brother|['get', 'one', 'airtag', 'u', 'brother']
1.0|1|2021-05-16 17:54:03|'s - a Bluetooth-enabled gadget to help users find and secure their essentials like keys, wallets, and luggage may be at risk of hack.|['gadget', 'help', 'user', 'find', 'secure', 'essential', 'like', 'key', 'wallet', 'luggage', 'may', 'risk', 'hack']
0.0|0|2021-05-16 17:42:06|With % of people buying an AirTag Apple looks like it's onto a winner|['people', 'buying', 'airtag', 'apple', 'look', 'like', 'onto', 'winner']
0.0|0|2021-05-16 17:42:05|With % of people buying an AirTag Apple looks like it's onto a winner|['people', 'buying', 'airtag', 'apple', 'look', 'like', 'onto', 'winner']
0.0|0|2021-05-16 17:40:54|Hey please make a wallet with a built in secure compartment, post haste. Also a little slide your ID out cut out in the ID part would be cool too.|['hey', 'please', 'make', 'wallet', 'built', 'secure', 'compartment', 'post', 'haste', 'also', 'little', 'slide', 'id', 'cut', 'id', 'part', 'would', 'cool']
198.0|6|2021-05-16 17:33:37|Apple AirTAG - Best But WORST For me ! via|['apple', 'airtag', 'best', 'bad', 'via']
4.0|0|2021-05-16 17:32:21|Quite happy with technology so far. Besides sharing them with family members, I also installed it on things I take with me daily. Well I own an e-scooter but named it Milots Bike due to setup wizard suggestion and a nice-looking bike icon|['quite', 'happy', 'technology', 'far', 'besides', 'share', 'family', 'member', 'also', 'instal', 'thing', 'take', 'daily', 'well', 'name', 'milots', 'bike', 'due', 'setup', 'wizard', 'suggestion', 'bike', 'icon']
1.0|0|2021-05-16 17:31:30|"It would alert them if they took the bike and tag ""home"" or to a frequently-visited location.And the tag would make a sound after three days of being separated from its owner's phone.So...maybe."|['would', 'alert', 'take', 'bike', 'tag', 'home', 'tag', 'would', 'make', 'sound', 'three', 'day', 'separate', 'owner', 'maybe']
0.0|0|2021-05-16 17:18:11|Auyuiiy Protective Case for Airtag , Pack Silicone Tracker Holder with Key Chain Portable Protector Cover for Airtag Easy Attach to Keys, Backpacks, Liner Bags(Nightglow Green)|['auyuiiy', 'protective', 'case', 'airtag', 'pack', 'silicone', 'tracker', 'holder', 'key', 'chain', 'portable', 'protector', 'cover', 'airtag', 'easy', 'attach', 'key', 'backpack', 'liner', 'bag', 'nightglow', 'green']
0.0|0|2021-05-16 17:06:58|Apples AirTag offers convenience but poses serious threats and its not alone|['apple', 'airtag', 'offer', 'convenience', 'pose', 'serious', 'threat', 'alone']
2.0|0|2021-05-16 17:04:45|In that first AirTag tracking video from The Netherlands, the guy does *describe* how he hacked it together with Automator and AppleScript.|['first', 'airtag', 'track', 'video', 'netherlands', 'guy', 'hack', 'together', 'automator', 'applescript']
0.0|0|2021-05-16 16:56:41|hi, great stuff with the AirTag tracking! Did you by chance publish the script somewhere? Thanks!|['hi', 'great', 'stuff', 'airtag', 'track', 'chance', 'publish', 'script', 'somewhere', 'thanks']
0.0|0|2021-05-16 16:55:05|Pre-Order: AirTag Pack for $99 via =&gt;|['airtag', 'pack', 'via', 'gt']
2.0|0|2021-05-16 16:55:00|Pre-Order: New Apple AirTag Pack for $99 via Amazon=&gt;|['new', 'apple', 'airtag', 'pack', 'via', 'gt']
0.0|0|2021-05-16 16:54:44|AirTag?|['airtag']
0.0|0|2021-05-16 16:52:34|Airtag|['airtag']
15.0|1|2021-05-16 16:51:50|AirTag feature request: use a bar chart during precision finding to indicate distance so that little kids can more easily play find the thimble with it.|['airtag', 'feature', 'request', 'use', 'bar', 'chart', 'precision', 'find', 'indicate', 'distance', 'little', 'kid', 'easily', 'play', 'find', 'thimble']
1.0|0|2021-05-16 16:49:57|I don't know what's an AirTag is. Thank You . I learnt a new thing today because of you. I understood the uses of an AirTag now. It's an amazing invention. .|['know', 'airtag', 'thank', 'learnt', 'new', 'thing', 'today', 'understood', 'us', 'airtag', 'amaze', 'invention']
1.0|0|2021-05-16 16:47:25|Oh, the pfp changed. Credit to for making it.|['oh', 'pfp', 'change', 'credit', 'make']
292.0|61|2021-05-16 16:42:38|Dumped the AirTag firmware by glitching the debug protection using a cheap STM32 and a JTAG probe. My code is on GitHub: Thanks to for the pinout and for the inspiration and great video!|['dumped', 'airtag', 'firmware', 'glitching', 'debug', 'protection', 'use', 'cheap', 'jtag', 'probe', 'code', 'github', 'thanks', 'pinout', 'inspiration', 'great', 'video']
2.0|0|2021-05-16 16:41:50|New Apple AirTag (Pack of )at Rs.10,900Extra Rs.1000 Off with SBI Credit CardLink:|['new', 'apple', 'airtag', 'pack', 'sbi', 'credit', 'cardlink']
16.0|0|2021-05-16 16:38:15|Such a missed opportunity that it doesn't have an airtag build in though|['miss', 'opportunity', 'airtag', 'build', 'though']
2.0|2|2021-05-16 16:30:10|New AirTag Pack for Extra Instant Discount with SBI Bank Credit Card EMI transactions|['new', 'airtag', 'pack', 'extra', 'instant', 'discount', 'sbi', 'bank', 'credit', 'card', 'emi', 'transaction']
1.0|0|2021-05-16 16:24:42|New tutorial on : How to setup an AirTag?|['new', 'tutorial', 'setup', 'airtag']
16.0|4|2021-05-16 16:24:09|New Apple AirTag Pack for Extra Instant Discount with SBI Bank Credit Card EMI transactions|['new', 'apple', 'airtag', 'pack', 'extra', 'instant', 'discount', 'sbi', 'bank', 'credit', 'card', 'emi', 'transaction']
0.0|0|2021-05-16 16:22:58|Twitter for AirTag!!|['twitter', 'airtag']
0.0|0|2021-05-16 16:21:33|i wanna get an airtag for my dog|['wan', 'na', 'get', 'airtag', 'dog']
4.0|0|2021-05-16 16:16:08|Max's AirTag Review is finally out!!! Check it out!!!|['max', 'airtag', 'review', 'finally', 'check']
0.0|0|2021-05-16 16:16:03|AirTag is a huge hit.|['airtag', 'huge', 'hit']
1.0|0|2021-05-16 16:09:11|Yup.. I bought a Apple AirTag|['bought', 'apple', 'airtag']
1.0|0|2021-05-16 16:07:03|AirTag Tracking Scenarios - TidBITS|['airtag', 'track', 'scenario', 'tidbit']
0.0|0|2021-05-16 16:00:10|Airtag durability test: is it even possible to destroy one of Apple's trackers?|['airtag', 'durability', 'test', 'even', 'possible', 'destroy', 'one', 'apple', 'tracker']
1.0|0|2021-05-16 15:56:21|AirTag Review! Waiting!|['airtag', 'review', 'wait']
1.0|0|2021-05-16 15:51:40|Does anyone know where can I buy AirTag in qatar|['anyone', 'know', 'buy', 'airtag', 'qatar']
2.0|0|2021-05-16 15:27:43|Someone stop me from buying the new Apple AirTag for my dog|['someone', 'stop', 'buying', 'new', 'apple', 'airtag', 'dog']
2.0|0|2021-05-16 15:26:25|I know that hacking into apple's devices is pretty difficult. But considering that quite a few airtags have been hacked, looks like apple has either done a grave mistake or opened up to the hobbyist market.|['know', 'hack', 'apple', 'device', 'pretty', 'difficult', 'consider', 'quite', 'airtags', 'hack', 'look', 'like', 'apple', 'either', 'do', 'grave', 'mistake', 'open', 'hobbyist', 'market']
0.0|0|2021-05-16 15:23:20|HUGE AirTag Battery Problem! DURAcell Replacements Won't Work! Apple's AirTag Des... via|['huge', 'airtag', 'battery', 'problem', 'duracell', 'replacement', 'wo', 'work', 'apple', 'airtag', 'de', 'via']
8.0|0|2021-05-16 14:57:43|I dont trust sussy bakas.|['dont', 'trust', 'sussy', 'bakas']
5.0|0|2021-05-16 14:56:36|Try wearing me in your ear. You cant.|['try', 'wear', 'ear', 'cant']
0.0|0|2021-05-16 14:48:47|Time to put an AirTag in that bunny!!!|['time', 'put', 'airtag', 'bunny']
0.0|0|2021-05-16 14:41:57|New Apple Airtag|['new', 'apple', 'airtag']
0.0|1|2021-05-16 14:40:03|Accurately track your bags, keys and more with the new Apple AirTagsPrice: $29.99Link: a holder for your AirTags here as well:|['accurately', 'track', 'bag', 'key', 'new', 'apple', 'airtagsprice', 'holder', 'airtags', 'well']
1.0|1|2021-05-16 14:15:54|These attachable accessories help keep tabs on your new tracker.|['attachable', 'accessory', 'help', 'keep', 'tab', 'new', 'tracker']
0.0|0|2021-05-16 14:05:46|I dig that holder for the AirTag. Whered you get it?|['dig', 'holder', 'airtag', 'whered', 'get']
0.0|0|2021-05-16 14:01:24|Apple AirTag, A Great Way To Keep Track of Your Stuff|['apple', 'airtag', 'great', 'way', 'keep', 'track', 'stuff']
0.0|0|2021-05-16 14:01:02|Sending an Apple AirTag my mail to myself in the Netherlands. How well does the AirTag work outside?|['send', 'apple', 'airtag', 'mail', 'netherlands', 'well', 'airtag', 'work', 'outside']
1.0|0|2021-05-16 14:00:13|Some Sunday reading: A closer look at the privacy issues around AirTag. Read more at:|['sunday', 'reading', 'closer', 'look', 'privacy', 'issue', 'around', 'airtag', 'read']
1.0|0|2021-05-16 13:56:55|AirTag|['airtag']
0.0|0|2021-05-16 13:46:55|Apples AirTag poses serious threats men who stalk women.|['apple', 'airtag', 'pose', 'serious', 'threat', 'men', 'stalk', 'woman']
0.0|0|2021-05-16 13:46:09|NEW AirTag Tracking Chips are in stock!Grab for $29!Accessories $5 --&gt; - Built-in speaker to help find your things- Find items further away w/ help of other devices in the Find My network|['new', 'airtag', 'track', 'chip', 'stock', 'grab', 'accessory', 'gt', 'speaker', 'help', 'find', 'find', 'item', 'away', 'help', 'device', 'find', 'network']
11.0|3|2021-05-16 13:46:03|NEW Apple AirTag Tracking Chips are in stock!Grab for $29! $5 --&gt; Built-in speaker to help find your things- Find items further away w/ help of other Apple devices in the Find My network|['new', 'apple', 'airtag', 'track', 'chip', 'stock', 'grab', 'gt', 'speaker', 'help', 'find', 'find', 'item', 'away', 'help', 'apple', 'device', 'find', 'network']
0.0|0|2021-05-16 13:45:30|Have you seen Apples new AirTags to track where your stuff is? We can see them being handy on suitcases, keys and all sorts of items. Will you get any?|['see', 'apple', 'new', 'airtags', 'track', 'stuff', 'see', 'handy', 'suitcase', 'key', 'sort', 'item', 'get']
12.0|0|2021-05-16 13:43:45|My boyfriend just used his airtag beeper to find his keys... in the pocket of the jeans he is wearing|['boyfriend', 'use', 'airtag', 'beeper', 'find', 'key', 'pocket', 'jean', 'wear']
0.0|0|2021-05-16 13:35:52|Lockdown brings innovation. Me and my daughter found a new usecase for Apple . We play hide and seek with it. One of us will hide it and other person has to find it. My daughter is learning triangulation.|['lockdown', 'brings', 'innovation', 'daughter', 'found', 'new', 'usecase', 'apple', 'play', 'hide', 'seek', 'one', 'u', 'hide', 'person', 'find', 'daughter', 'learn', 'triangulation']
0.0|0|2021-05-16 13:27:42|Apple AirTag|['apple', 'airtag']
0.0|0|2021-05-16 13:27:26|I have to hotglue an AirTag in my head just in case I lose my mind|['hotglue', 'airtag', 'head', 'case', 'lose', 'mind']
0.0|0|2021-05-16 13:26:56|I have the same plan but havent been able to find a strap yet. If you can D print things some smart people have made plans to hide them behind a fake reflector:|['plan', 'havent', 'able', 'find', 'strap', 'yet', 'print', 'thing', 'smart', 'people', 'make', 'plan', 'hide', 'behind', 'fake', 'reflector']
3.0|0|2021-05-16 13:18:50|I just dropped an AirTag into the mailbox to a km destination. So did anyone already publish a FindMy tracking Apple script?|['drop', 'airtag', 'mailbox', 'km', 'destination', 'anyone', 'already', 'publish', 'findmy', 'track', 'apple', 'script']
0.0|0|2021-05-16 12:59:22|Sad that you cannot share your airtag location with your shared familyaccount! Now i can follow / find their phone but not the keys! Guess what they loose all the time!|['sad', 'share', 'airtag', 'location', 'share', 'familyaccount', 'follow', 'find', 'phone', 'key', 'guess', 'loose', 'time']
0.0|0|2021-05-16 12:47:43|As soon as you attach an AirTag on it|['soon', 'attach', 'airtag']
0.0|0|2021-05-16 12:41:00|"""I Mailed an AirTag and Tracked Its Progress; Heres What Happened"" ..."|['mail', 'airtag', 'tracked', 'progress', 'here', 'happen']
0.0|0|2021-05-16 12:38:01|[] has no phone or has an Android device, theyre out of luck. Only after being separated from its owner for hours will the AirTag alert people with a -decibel tone, about the same volume as a dishwasher or casual conversation.|['phone', 'android', 'device', 'theyre', 'luck', 'separate', 'owner', 'hour', 'airtag', 'alert', 'people', 'tone', 'volume', 'dishwasher', 'casual', 'conversation']
1.0|0|2021-05-16 12:35:29|Haha yes. Meant to say Airtag|['haha', 'yes', 'meant', 'say', 'airtag']
0.0|0|2021-05-16 12:33:05|Stalkers could track Android users, who have no way to detect a hidden AirTag - HT Tech|['stalker', 'could', 'track', 'android', 'user', 'way', 'detect', 'hidden', 'airtag', 'ht', 'tech']
0.0|0|2021-05-16 12:31:31|Apple today released the third beta of and to developers in this beta now possible to use an email address to put AirTag or other Find My Network-compatible item into Lost Mode contains many bug fixes &amp; improvements|['apple', 'today', 'release', 'third', 'beta', 'developer', 'beta', 'possible', 'use', 'email', 'address', 'put', 'airtag', 'find', 'item', 'lose', 'mode', 'contains', 'many', 'bug', 'fix', 'amp', 'improvement']
0.0|0|2021-05-16 12:18:00|Stupid article for stupid people So every Android users would have to install the AirtagApp just in case of being stalked ?In any case, Apple does more than any others about stalkingBlame Samsung first|['stupid', 'article', 'stupid', 'people', 'every', 'android', 'user', 'would', 'install', 'airtagapp', 'case', 'stalk', 'case', 'apple', 'others', 'stalkingblame', 'samsung', 'first']
0.0|0|2021-05-16 12:00:25|AirTag Tracking Scenarios - TidBITS|['airtag', 'track', 'scenario', 'tidbit']
1.0|0|2021-05-16 12:00:01|While iPhone users will see an alert if an unknown AirTag is moving with them, Android users currently have no such protection.|['iphone', 'user', 'see', 'alert', 'unknown', 'airtag', 'move', 'android', 'user', 'currently', 'protection']
1.0|0|2021-05-16 11:59:38|sounds dumb but i really want that apple airtag for my cat|['sound', 'dumb', 'really', 'want', 'apple', 'airtag', 'cat']
0.0|0|2021-05-16 11:55:37|See 'Leather Protective Case Anti-Scratch Tracker Cover with Keychain Compatible for AirTag Finder (Red)' selling at just !!!See here:|['see', 'protective', 'case', 'tracker', 'cover', 'keychain', 'compatible', 'airtag', 'finder', 'red', 'sell', 'see']
1.0|0|2021-05-16 11:53:42|Oh dear. My secret weapon is AirTag holders.|['oh', 'dear', 'secret', 'weapon', 'airtag', 'holder']
